Source File,Record ID,Indication,Intervention,Comparator,Intervention Type,Outcome Direction,Intervention Cluster,Cluster X,Cluster Y
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8801,insomnia,Chat-based psychotherapy,Face-to-face psychotherapy,Behavioral,Positive,4,0.005990701175428604,0.0008894906688726897
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8802,heart failure,BBTI,Sleep monitoring,Behavioral,Positive,4,0.002870483777160311,0.00043483227537588747
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8803,chronic spinal cord injury,Normocapnic hyperpnoea,No intervention,Procedure,Positive,4,0.05205490950732179,0.00888931176426837
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8804,,Hydromorphone|ER||0.6 mg,Hydromorphone|ER||0 mg,Drug,Positive,1,0.0009013534332874225,0.04520030975362475
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8805,,Hydromorphone|ER||0.4 mg,Hydromorphone|ER||0 mg,Drug,Neutral,1,0.0009013534332874225,0.04520030975362475
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8806,,Hydromorphone|ER||0.2 mg,Hydromorphone|ER||0 mg,Drug,Neutral,1,0.0009013534332874225,0.04520030975362475
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8807,chronic cerebral ischemia i-ii stage,Cortexin||injection|20 mg,Basic treatment,Biological,Positive,1,0.0007631261747432052,0.051052181770922515
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8808,chronic cerebral ischemia i-ii stage,Cortexin||injection|10 mg,Basic treatment,Biological,Positive,1,0.0008452406569262564,0.04648812314787206
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8809,,Surviving and Thriving During Stress,Waitlist,Behavioral,Positive,4,0.008986322929482746,0.006464681094221994
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8810,parkinson disease,Dance Therapy,Support,Behavioral,Positive,4,0.013138099168483163,0.002849274943450043
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8811,,negatively framed questionnaires,positively framed questionnaires,Diagnostic Test,Neutral,4,3.142509509121307e-05,7.755009867837834e-06
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8812,chronic low back pain with high fear-avoidance levels,Exposure-long,CBT,Behavioral,Positive,3,0.049426250050710004,0.010012856517361866
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8813,chronic low back pain with high fear-avoidance levels,Exposure-short,CBT,Behavioral,Positive,3,0.049467479929619994,0.009813733225300507
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8814,,TKD training,Control,Behavioral,Positive,2,0.011318387660576974,0.01147386184038235
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8815,primary dysmenorrhea,,Control,Other,Positive,2,0.016625437992844612,0.020601497708343165
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8816,striae alba,Carboxytherapy,PRP,Procedure,Neutral,4,1.8551662778976642e-05,7.917106219424679e-07
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8817,striae alba,PRP,Carboxytherapy,Biological,Neutral,4,1.8551662778976642e-05,7.917106219424679e-07
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8818,,Mindfulness + present control,Mindfulness only,Combination Product,Neutral,2,0.011336412856301034,0.0052239261779754905
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8819,,Mindfulness + present control,Stress management information,Combination Product,Neutral,4,0.012679504601940127,0.0051271925832157145
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8820,,Mindfulness only,Stress management information,Behavioral,Neutral,4,0.010773364987004515,0.0009477830167918568
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8821,psychosis,MCT+,CogPack,Behavioral,Positive,4,0.002107340863988979,0.00013285427631454005
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8822,fecal incontinence,Biofeedback,Control,Procedure,Positive,2,0.007942936699894569,0.008340669413651476
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8823,,Reflexology,Attention control,Other,Positive,2,0.007052508477266068,0.006512178957188532
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8824,,Authentic Connections Groups,Protected time as desired,Behavioral,Positive,4,0.00250418453881114,-1.9017538621874367e-05
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8825,,Exercise,Placebo,Behavioral,Positive,4,0.04837577366110353,0.3127047336423109
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8826,,Exercise,Placebo,Behavioral,Positive,4,0.04837577366110353,0.3127047336423109
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8827,severe mental illness,Exergames,Control,Device,Negative,2,0.016625437992844612,0.020601497708343165
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8828,parkinson disease,Improvisation Theater,Control,Behavioral,Positive,2,0.016625437992844612,0.020601497708343165
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8829,cancer,Spiritual intervention,Control,Behavioral,Positive,2,0.0232312319645822,0.00949394653543581
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8830,gastro-esophageal reflux disease,Acupuncture,Omeprazole,Procedure,Positive,4,0.0033186800471889364,0.001433008731379289
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8831,temporal lobe epilepsy,Traditional memory training,No training,Behavioral,Positive,4,0.0049071141850010064,0.0025552182883521496
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8832,temporal lobe epilepsy,Lumosity,No training,Device,Neutral,4,0.00796606080438532,0.004968222079960532
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8833,temporal lobe epilepsy,Traditional memory training + Lumosity,No training,Combination Product,Positive,4,0.005608529353078331,0.0029160949304840216
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8834,nicotine dependence,Nicotine||transdermal patch|,Placebo,Drug,Positive,4,0.002036994875171509,0.15531023540698466
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8835,,P-SCIP,BPC,Behavioral,Positive,4,0.0,0.0
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8836,,empathy-feedback VP,control VP,Behavioral,Positive,4,0.003234520823297334,0.003196832987883294
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8837,,empathy-feedback VP,backstory VP,Behavioral,Positive,4,0.0007562743664957649,2.4736154455129267e-05
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8838,,empathy-feedback VP,control VP,Behavioral,Positive,4,0.003234520823297334,0.003196832987883294
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8839,,backstory VP,control VP,Behavioral,Positive,4,0.0027170853756291044,0.0033749318574740604
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8840,,Remifentanil Loading Followed By H||IV infusion|2 mcg/kg,Dexmedetomidine Loading Followed By H||IV infusion|0.4 mcg/kg,Drug,Neutral,4,0.00072890428783011,0.019439469542786032
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8841,parkinson disease,Nordic Walking,Control,Behavioral,Positive,2,0.005206080193057322,0.005652511377159148
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8842,sexual dysfunction,sex educational program,Control,Behavioral,Positive,2,0.009063339399596271,0.0046847852993956995
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8843,,Triple P levels 2-3,Waitlist,Behavioral,Neutral,4,0.007976431772475204,0.004608780264536128
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8844,,Medical alert device,Control,Device,Neutral,2,0.004726898698065053,0.006435827339436711
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8845,,Remifentanil Min|ER||0.3 mcg/kg,Remifentanil Min|ER||0.1 mcg/kg,Drug,Neutral,4,0.0008457686971863168,0.02709815843265673
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8846,,Parecoxib||IV|40 mg,Placebo,Drug,Positive,1,0.0032133436420901927,0.24914661541664276
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8847,patellofemoral pain (pfp),Functional stabilization training,Standard training,Behavioral,Positive,4,0.01343988349856438,0.002827840117429289
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8848,migraine,Biofeedback,Waitlist,Behavioral,Positive,4,0.007591585509357075,0.005037032511982176
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8849,copd,Ambient music,No music,Other,Positive,4,0.003713387938884273,0.0003308055752495054
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8850,,Tyrosine||oral|300 mg/kg,Placebo,Dietary Supplement,Negative,1,0.002940438884976182,0.21178835299112872
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8851,chronic pain,painACTION.com,Controls,Behavioral,Positive,4,1.7855071917985884e-05,9.823592533497146e-06
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8852,copd,Telemedicine,Usual care,Diagnostic Test,Neutral,5,0.5107979496525094,-0.010309608507008535
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8853,copd,Telemedicine,Usual care,Diagnostic Test,Positive,5,0.5107979496525094,-0.010309608507008535
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8854,dementia,FamTechCare video support,Attention control,Behavioral,Positive,2,0.009085816315680376,0.006226762402995242
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8855,domestic and family violence,Counseling + Information booklet + Counselor contact details,Usual care,Combination Product,Positive,5,0.28503763258437037,-0.0055416592132110495
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8856,crime victimization,Psychological first aid,Usual services,Behavioral,Positive,4,0.09758584045978348,-0.0019259427096725839
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8857,chronic migraine,rTMS,Sham,Device,Positive,0,0.0008046639301393378,0.004393852885545872
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8858,chronic pain,Peer-led pain management program,Control,Behavioral,Positive,4,0.014490397750227871,0.004074207795594196
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8859,,Buprenorphine||transdermal|,Paracetamol + Tramadol,Drug,Positive,4,0.000511310646411202,0.006272485024479804
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8860,cancer,Bioimpedance spectroscopy,Traditional volumetric measurements,Diagnostic Test,Neutral,4,0.00019718754788870135,5.490245812122799e-05
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8861,heart failure,Advance care planning,Usual care,Behavioral,Neutral,5,0.32322673442767325,-0.006521086622409659
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8862,heart failure,Advance care planning,Usual care,Behavioral,Positive,5,0.32322673442767325,-0.006521086622409659
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8863,heart failure,Advance care planning,Usual care,Behavioral,Positive,5,0.32322673442767325,-0.006521086622409659
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8864,anorexia nervosa,CBT,FT-YA,Behavioral,Positive,3,0.1308615501450786,0.02387727243875707
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8865,anorexia nervosa,CBT,FT-YA,Behavioral,Positive,3,0.1308615501450786,0.02387727243875707
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8866,cancer,Exercise,No intervention,Behavioral,Positive,4,0.0675110561718067,0.01228637355863802
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8867,acute ischemic stroke,HRVBF,Usual care,Behavioral,Positive,5,0.9643459172860044,-0.01940933526535661
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8868,acute ischemic stroke,HRVBF,Usual care,Behavioral,Positive,5,0.9643459172860044,-0.01940933526535661
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8869,,Trier Social Stress Test,Control,Behavioral,Positive,2,0.006227598877941004,0.0067921560865829
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8870,post-stroke,Exercise,Usual care,Behavioral,Neutral,5,0.666918662504355,-0.00356401337640707
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8871,post-stroke,Exercise,Usual care,Behavioral,Positive,5,0.666918662504355,-0.00356401337640707
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8872,posttraumatic stress,CBT,No intervention,Behavioral,Positive,3,0.0738145343442881,0.0133872748802918
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8873,posttraumatic stress,CBT,No intervention,Behavioral,Neutral,3,0.0738145343442881,0.0133872748802918
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8874,,Cognitive therapy,No intervention,Behavioral,Positive,4,0.028593956549689565,0.006102203109573644
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8875,bloating || abdominal pain || flatulence,B-GOS,Placebo,Dietary Supplement,Positive,7,0.012067381573906716,0.9672357958047149
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8876,,Exercise,Waitlist,Behavioral,Positive,4,0.04866497326744822,0.012450663498012448
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8877,moderate-severe persistent allergic rhinitis,Psychological intervention + Drug therapy,Drug therapy,Combination Product,Positive,4,0.01706641152281116,0.0034304531867583505
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8878,,Nalbuphine (low dose) + Flurbiprofen,Sufentanil + Flurbiprofen,Combination Product,Positive,4,0.0004392804456329071,0.00214925095287835
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8879,binge eating (bed),CBTgsh,Waitlist,Behavioral,Positive,4,0.013654606942433907,0.010569501651563977
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8880,multiple sclerosis (ms),CBT,MS-nurse consultations,Behavioral,Positive,3,0.07063123648189902,0.012038691305827577
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8881,,Stress induction,Control,Behavioral,Positive,2,0.005959244292443289,0.00660081810066634
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8882,attention-deficit hyperactivity (adhd),CBT,Usual care,Behavioral,Positive,5,0.7143227034202324,-0.0011739776810850851
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8883,chronic tinnitus,MBCT,Relaxation training,Behavioral,Positive,4,0.009080324575329687,0.0022064961457326105
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8884,lumbar decompressive laminectomy,Dexamethasone||IV|0.2 mg/kg,Placebo,Drug,Neutral,1,0.0037845031782826138,0.24022961914023228
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8885,parkinson disease,Backwards walking,Forward walking,Behavioral,Positive,4,0.0011436936298152751,8.473777297173509e-05
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8886,hepatocellular carcinoma with visceral pain,tDCS,Sham,Device,Positive,4,0.0006404593901391321,0.0034702647211822544
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8887,ralp,Intrathecal Morphine|||,PCA||IV|,Drug,Positive,4,0.0005558247935625951,0.011941088394197214
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8888,nightmares,ERRT with nightmare exposure and rescripting,ERRT without nightmare exposure and rescripting,Combination Product,Neutral,4,0.0006104174656652772,0.0007058304010895875
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8889,functional dyspepsia,Acupuncture,Waitlist,Procedure,Positive,4,0.008118693927493169,0.005231397746878364
Step2C_population_standardized_output.xlsx,S2-Step1-cleaned-abstracts-8890,,Fentanyl Ml|||30 mcg,Fentanyl Ml|||15 mcg,Drug,Positive,4,0.00012315721074371324,0.010240972475620658
